Label,Tweet,,,,,,,,,,,,,,,,,,
HS,kabur main dongok tribun kosong panjat haha ah payah kontol kontol haha,,,,,,,,,,,,,,,,,,
HS,cebong otak nya sak upil,,,,,,,,,,,,,,,,,,
HS,tai ayam hangat,,,,,,,,,,,,,,,,,,
HS,on the way manusia homo,,,,,,,,,,,,,,,,,,
HS,ciri ciri kaum bahlul sumbu pendek alias jahiliah bodoh alias goblok bin sister orang orang nya ekstremis anarkis model sepe i,,,,,,,,,,,,,,,,,,
HS,profil sih umur pikir otak anak sekolah dasar percaya tulis blogger tua kacrut,,,,,,,,,,,,,,,,,,
HS,transgender anjing uniform resource locator,,,,,,,,,,,,,,,,,,
HS,haha cacing tanah manfaat masyarakat sampah superrr busuk wabah sakit cebong superrr blunder pikir x,,,,,,,,,,,,,,,,,,
HS,min orang kerja kantor pajak iya malu kepala polisi republik indonesia,,,,,,,,,,,,,,,,,,
HS,indonesia sepe i singapura kasih cina kuasa dasar cebong otak reklamasi wkwk uniform resource locator,,,,,,,,,,,,,,,,,,
HS,pertamina rugi garuda rugi usaha listrik negara rugi kau rugi badan usaha milik negara untung devisit sungkan bilang jokowi presiden hebat gilir anak bisnis pisang goreng omzet triliun percaya dungu,,,,,,,,,,,,,,,,,,
HS,rezim rezim komunis biadab rezim komunis budaya catet partai komunis indonesia korban,,,,,,,,,,,,,,,,,,
HS,turun jokowi myanmar rohingya,,,,,,,,,,,,,,,,,,
HS,jokowi diktator muka kampung hehe,,,,,,,,,,,,,,,,,,
HS,orang cina indonesia,,,,,,,,,,,,,,,,,,
HS,dongok super er promosi film wkwk politik wkwk persib politik,,,,,,,,,,,,,,,,,,
HS,tolol jongos nista agama ahok nyalon haha dukung intoleransi sih ahok cari umat muslim,,,,,,,,,,,,,,,,,,
HS,demo rohingya negara tuduh mw tumbang jokowi warga rusia kenal jokowi ya,,,,,,,,,,,,,,,,,,
HS,gubernur ahok bangga in cebong kelas jamban bangga in ahoker jokower nih lihat gubernur indonesia cerdas,,,,,,,,,,,,,,,,,,
HS,kodok macan asia ya level laaah beda kelasss jauuuh orang orang dongoook dungu elu elu kodok sih munafik,,,,,,,,,,,,,,,,,,
HS,muslim rohingya 4 gendong desa bakar teroris buddha,,,,,,,,,,,,,,,,,,
HS,klaim bani bong toleran pancasilais bineka aktivis islamis yaelah dasar tutup botol penyok,,,,,,,,,,,,,,,,,,
HS,cebong tetes layan om,,,,,,,,,,,,,,,,,,
HS,orang kiri komunis sosialis mar mental khianat ajar anti agama buang banding nya 1 99,,,,,,,,,,,,,,,,,,
HS,takbir ganyang partai komunis indonesia,,,,,,,,,,,,,,,,,,
HS,ah ulama karbitan omong bawa sejuk baca ajar hidup nabi biar tulalittttt,,,,,,,,,,,,,,,,,,
HS,puisi bajing wajah setan mulut iblis manusia binatang mesum seni monyet,,,,,,,,,,,,,,,,,,
HS,rakyat jawa barat cerdas inshaaallah dukung calon ai ai bela ahok nista agama uniform resource locator,,,,,,,,,,,,,,,,,,
HS,cuap cuap hebat salah bera i promosi susilo bambang yudhoyono sampah ya will see,,,,,,,,,,,,,,,,,,
HS,komunis abad partai komunis indonesia kecoak makan kecoak,,,,,,,,,,,,,,,,,,
HS,berani bilang setia negara republik indonesia jilbab budaya arab muhammad salat bahas arab kiblat arab,,,,,,,,,,,,,,,,,,
HS,tau a inya bacot berisik,,,,,,,,,,,,,,,,,,
HS,tunggu batal lantik anies sandi,,,,,,,,,,,,,,,,,,
HS,baca gue tau loud bani kopar kafir kocak goblok nalar bejat,,,,,,,,,,,,,,,,,,
HS,syahadat allah subhanahu wa taala dungu biadab bangsa rusak fahri,,,,,,,,,,,,,,,,,,
HS,andai ahok gubernur tutup rumah sakit uniform resource locator,,,,,,,,,,,,,,,,,,
HS,eh cebong dungu goblok impo ir2 jasa ya jasa negara impo insinyur maji negara jasa maju beda tolol,,,,,,,,,,,,,,,,,,
HS,partai komunis indonesia sila rekonsiliasi cebong dungu kolam,,,,,,,,,,,,,,,,,,
HS,udik bego haha,,,,,,,,,,,,,,,,,,
HS,cebong kacung dungu tulang rusuk,,,,,,,,,,,,,,,,,,
HS,salah iblis betina gentayang duku calon legislatif gagal nsi tipu ijazah palsu nskg ber,,,,,,,,,,,,,,,,,,
HS,sepe inya gerombol rindu rusuh hati hati kabul tuhan iklan ahok jahat,,,,,,,,,,,,,,,,,,
HS,aroma partai komunis indonesia tumpas partai komunis indonesia libat langsung korupsi fitnah murah jilat pantat iblis,,,,,,,,,,,,,,,,,,
HS,ribut ekonomi salah ribut hukum salah ribut otoriter salah ribut patung salah,,,,,,,,,,,,,,,,,,
HS,jidat gosong gaya islami mental bajing dagang agama calo ibadah uang orang ibadah embat busuk,,,,,,,,,,,,,,,,,,
HS,pribumi tolak etnis cina pimpin indonesia adu pancasila bineka,,,,,,,,,,,,,,,,,,
HS,titip mulu kacrut,,,,,,,,,,,,,,,,,,
HS,bangsat sedak kentang gue wkwk tolol lendir memek anjing,,,,,,,,,,,,,,,,,,
HS,lihat agama mayoritas tindas aniaya b i indonesia,,,,,,,,,,,,,,,,,,
HS,bela cari bela cari sensasi ya gua bangga ajar 2 mata ajar doang anjing,,,,,,,,,,,,,,,,,,
HS,bolot uniform resource locator,,,,,,,,,,,,,,,,,,
HS,bela partai komunis indonesia muncul bela rezim bela ahok komunis cina peran waspada darurat partai komunis indonesia,,,,,,,,,,,,,,,,,,
HS,komisi berantas korupsi kalah layak bubar,,,,,,,,,,,,,,,,,,
HS,apes pamer dengki busuk hati muak politik licik picik,,,,,,,,,,,,,,,,,,
HS,indosat celeng jancuk bikin bintang gue turun babi bajing,,,,,,,,,,,,,,,,,,
HS,wakil gubernur kayak lengser pencitraanmeika a,,,,,,,,,,,,,,,,,,
HS,nya ngentot,,,,,,,,,,,,,,,,,,
HS,kutuk bro,,,,,,,,,,,,,,,,,,
HS,presiden malu bangsa plonga plongo tulah toleh boneka idiot,,,,,,,,,,,,,,,,,,
HS,pakai paksa paksa jokowi duduk rakhine prabowo anggur politikus anggur omong ngawur,,,,,,,,,,,,,,,,,,
HS,acara bang karni usul lindung anak bahaya aji alquran,,,,,,,,,,,,,,,,,,
HS,ganti rezim ganti presiden pilih pasang calon usung partai demokrasi indonesia juang pilih kepala daerah 27 juni 2018 2019 ganti presiden,,,,,,,,,,,,,,,,,,
HS,media antek komunis waspada partai komunis indonesia uniform resource locator,,,,,,,,,,,,,,,,,,
HS,mending jokowi mundur deh kayak negara atur orang menteri anjing,,,,,,,,,,,,,,,,,,
HS,cina masuk salah ras indonesia beda singapura,,,,,,,,,,,,,,,,,,
HS,gila coba faedah keroyok orang gara gara bikin meme bahan meme hubung keroyok boro boro anggota keluarga kenal kontol bangsat gobloooooooo,,,,,,,,,,,,,,,,,,
HS,susah harap ai dukung perintah bukti dukung setia ahok sih nista agama musuh umat islam,,,,,,,,,,,,,,,,,,
HS,sori ya cung gue surat pemberitahuan bani kacung khayal ekonomi roket khayal haha,,,,,,,,,,,,,,,,,,
HS,98 dolar 12 000 koar koar rezim lengser tembus 15 000 jilat kuasa kasihan rakyat korban propaganda politikus busuk,,,,,,,,,,,,,,,,,,
HS,bantu nama duit hasil sumbang rakyat,,,,,,,,,,,,,,,,,,
HS,haha pilih kepala daerah dasar polisi made in cina lindung nista agama,,,,,,,,,,,,,,,,,,
HS,kecebong bajing,,,,,,,,,,,,,,,,,,
HS,a inya bacot,,,,,,,,,,,,,,,,,,
HS,cebong amuk deh kolam butek,,,,,,,,,,,,,,,,,,
HS,dinamika politik refleksi upaya koalisi susilo bambang yudhoyono jenderal merah tentara nasional indonesia rebut jokowi,,,,,,,,,,,,,,,,,,
HS,lupa dukung nista agama ahok uniform resource locator,,,,,,,,,,,,,,,,,,
HS,berani muhammad nabi gadungan allah subhanahu wa taala mati,,,,,,,,,,,,,,,,,,
HS,allah subhanahu wa taala dungu biadab jarak vila makkah tinggal ar masuk hati kecewa buang,,,,,,,,,,,,,,,,,,
HS,solusi 2 1 lengser jokowi 2 khilafah,,,,,,,,,,,,,,,,,,
HS,mata low picek t lt,,,,,,,,,,,,,,,,,,
HS,maju maki mama bolot,,,,,,,,,,,,,,,,,,
HS,ih cebong cebong gagal paham kali salah kena virus cebong dungu haha terima nyata ya kasihan deh,,,,,,,,,,,,,,,,,,
HS,iya gue panggil bocah cilik gue kuntet banget upacara panggil eh semampai alias meter nyak tugimin riak tau responnya haha bangsat tugimin,,,,,,,,,,,,,,,,,,
HS,aduh cebong bicara sambung,,,,,,,,,,,,,,,,,,
HS,babi haram babu halal ulah muhammad bejat catut nama tuhan,,,,,,,,,,,,,,,,,,
HS,susah bang jawa pegang jokowi antek sedih sih,,,,,,,,,,,,,,,,,,
HS,jom mampus,,,,,,,,,,,,,,,,,,
HS,biadab banget jokowi konspirasi musuh musuh islam,,,,,,,,,,,,,,,,,,
HS,waspada lini susup kader partai komunis indonesia antek cina komunis,,,,,,,,,,,,,,,,,,
HS,bukti jokowi sembako pakai anggar belanja negara lapor k polisi bukti cocot mu ojok mangap koyok bajul,,,,,,,,,,,,,,,,,,
HS,sudi rakyat presiden jongos kacung cina presiden cebong cebong cina,,,,,,,,,,,,,,,,,,
HS,amin racist nada nada ratna sih paiiit nada sih onta nada sih lobang anus takut oi oi habis obat tenang ya,,,,,,,,,,,,,,,,,,
HS,tua sadar nafsu jabat 4 diam ban serep peran ulama kriminalisasi diam polisi tebang pilih diam ekonomi hancur diam tenaga kerja asing cina serbu ri diam uniform resource locator,,,,,,,,,,,,,,,,,,
HS,usir fahri maling maling dewan wakil rakyat,,,,,,,,,,,,,,,,,,
HS,jaman susilo bambang yudhoyono korupsi proyek mangkrak penak mbah,,,,,,,,,,,,,,,,,,
HS,km bangsat iya,,,,,,,,,,,,,,,,,,
HS,Kecebong bajingan,,,,,,,,,,,,,,,,,,
HS,Apa kbr memek tembem..,,,,,,,,,,,,,,,,,,
HS,"AHAHAHAHAHA CAPEK.Gua kira video 02 detik dia beneran ngomong, kampret.",,,,,,,,,,,,,,,,,,
HS,Mcm babi sial haaaa aku marah nii,,,,,,,,,,,,,,,,,,
HS,Kalo mau buat hoax yg pinter dikit dong...udah dungu jgn bego...kasian ntar pengikut nya ikutan dungu dan tolol,,,,,,,,,,,,,,,,,,
HS,Bego ah budek,,,,,,,,,,,,,,,,,,
HS,ya allah sejak kapan lu jadi babi dek??!!!! gpp ini maljum..giliran gue jaga lilin,,,,,,,,,,,,,,,,,,
HS,"Sekolah yg bener jangan minta free class mulu nik, tar bego kayak gw",,,,,,,,,,,,,,,,,,
HS,Bajingan la bukan banjingan,,,,,,,,,,,,,,,,,,
HS,Ini lo mau sarkas apa emang bego si?,,,,,,,,,,,,,,,,,,
HS,"Makannya, kalo mau bacot mikir pake OTAK. Lu punya HATI+AKAL PIKIRAN gak? Gimana Kalo DUIT Keluarga lu, hasil nabung bertahun1 ternyata keluarga lu di tipu ABU TOURS. GOBLOK boleh, TOLOL pilihan",,,,,,,,,,,,,,,,,,
HS,kok gembel beneran cantik juga wkwyah baru mau dimintain makan,,,,,,,,,,,,,,,,,,
HS,Napi ya napi..gak beda ya...jangan tolol sok bela penista agama...statusnya sama dengan napi lain bong..!!hehe,,,,,,,,,,,,,,,,,,
HS,Eh kunyuk.. Aku nih udh kuliah lohh.Kmu anak sma ya?,,,,,,,,,,,,,,,,,,
HS,Muke lo mirip kontol monyet,,,,,,,,,,,,,,,,,,
HS,Yg kunyuk kunyuk ini yg heboh prof ditambah penumpang gelap dan pasukan nasi campur,,,,,,,,,,,,,,,,,,
HS,Itu lagi ngomong bacot dalem ati,,,,,,,,,,,,,,,,,,
HS,Aku pengen jilat memek,,,,,,,,,,,,,,,,,,
HS,sebelum brngkat krja ngentot dulu sama pacar ,,,,,,,,,,,,,,,,,,
HS,Gubernur bego dlm sejarah DKI,,,,,,,,,,,,,,,,,,
HS,505UKM4W4T0 itu golongan iblis...Krn hanya iblis yg tdk suka adzan.,,,,,,,,,,,,,,,,,,
HS,tampang sederhana padahal boneka kunyuk,,,,,,,,,,,,,,,,,,
HS,Alay bat tai tentara macam apa lo!? Ew banget sih emg tentara ina w malu,,,,,,,,,,,,,,,,,,
HS,"Apaansi tai baru gt doang belagunya udah selangit. Ga inget ada karma? Ntar bbrp taun lagi kalo idol lu flop, gua ketawa paling keras.",,,,,,,,,,,,,,,,,,
HS,Cuma sejam anjir wk,,,,,,,,,,,,,,,,,,
HS,"Halah tai. Kacang lupa kulitnya ngatain JYP :""",,,,,,,,,,,,,,,,,,
HS,"kamu gak salah. Masa mau belajar hal baru atau mau melihat sesuatu dari kacamata lain melalui tvshow ini salah? Nggak, kamu udh baik adanya. Lanjutin aja apa yg kamu lakukan itu positif bgt utk diri kamu. Mereka mah emg udh pada dasarnya tolol dan gamau berkembang jadinya nyinyir",,,,,,,,,,,,,,,,,,
HS,Kenal glam gak lw jing? Homme jg kmn tai. Agency lw juga ada masa anjlok ny gaush bacot makany. ngaca dl.,,,,,,,,,,,,,,,,,,
HS,sedih gw baca komenannya nyalahin army taunya akun bodong. kampret dah.,,,,,,,,,,,,,,,,,,
HS,woi elah ngakak terus sih anjir hari ini WKKW,,,,,,,,,,,,,,,,,,
HS,YAAAELAAAAAA manusia babi dasar,,,,,,,,,,,,,,,,,,
HS,Gila......manusia sudah bejad lahir bathin...sudah maksiat dimuka umum....syariat1 Tuhan pun di rusak..dihina........Duuhhhh Gustiiiiiiiiiiiiiiii.......,,,,,,,,,,,,,,,,,,
HS,ASW GAK GW KASIH HADIAH PULSA LG KL MENANG YA LW,,,,,,,,,,,,,,,,,,
HS,Gimana mainnya asw,,,,,,,,,,,,,,,,,,
HS,Ternyata masih da banyak asw,,,,,,,,,,,,,,,,,,
HS,Gue belom baca sampe akhir akhir mager asw mending vn kwkwkwkwkw,,,,,,,,,,,,,,,,,,
HS,Mau dibucinin lah asw udh dibucinin kok gak mempan wagelaseh gue harus ngapain lage,,,,,,,,,,,,,,,,,,
HS,Rayap mah makanin kayu pea kunyuk wkwk,,,,,,,,,,,,,,,,,,
HS,Dasar javlay llu kunyuk ... Istipar weh,,,,,,,,,,,,,,,,,,
HS,Kasur mana enak kunyuk,,,,,,,,,,,,,,,,,,
HS,hanjing... MAJU LU SINI BABI,,,,,,,,,,,,,,,,,,
HS,udik emang bego haha,,,,,,,,,,,,,,,,,,
HS,Cuma 0 kata: BAJINGAN !,,,,,,,,,,,,,,,,,,
HS,Babi tak ajak,,,,,,,,,,,,,,,,,,
HS,bisa aja gembel nya lu jae ,,,,,,,,,,,,,,,,,,
HS,BODO EH HAHAHHAHAHHHHAHAHAHA BADU ARHHH NGAYAH PANGAN DIRI KETU KU NEMU D CRINGE SIAL,,,,,,,,,,,,,,,,,,
HS,Pake wifi aja masih gembel,,,,,,,,,,,,,,,,,,
HS,"letak Iman di dalam otak ada di sebelah mana sih, cacing yg di mengandung Protein adalah Olahan dengan Extrac .. bukan dengan makanan yg mengandung cacing langsung dikonsumsi ... jika mau cacing dalam daging babi .. qty nya mantap tuh",,,,,,,,,,,,,,,,,,
HS,Apa lagi memek yg ga ada bulunya lebih mantap di jilatnya,,,,,,,,,,,,,,,,,,
HS,"Maklumin aja mus, mereka itu para anjing pki laknat, si dylan idiot itu lah ketua nya",,,,,,,,,,,,,,,,,,
HS,Aldo tai anjing,,,,,,,,,,,,,,,,,,
HS,Bogel kunyuk hehe,,,,,,,,,,,,,,,,,,
HS,apaan babi,,,,,,,,,,,,,,,,,,
HS,Jadi kalau masih mo mt gak kena dare bajingan:2,,,,,,,,,,,,,,,,,,
HS,"lu bolot, lemot. masa gitu doang ga ngerti",,,,,,,,,,,,,,,,,,
HS,Cewe gila. Sinting. Freak,,,,,,,,,,,,,,,,,,
HS,Tae. Isinya banci semwa yak?,,,,,,,,,,,,,,,,,,
HS,WISHNYA KE LU SEMUA TAI.,,,,,,,,,,,,,,,,,,
HS,BODO MAU NGAMBEK,,,,,,,,,,,,,,,,,,
HS,Ihh yg bener anjirr jahat elu mah bodo bodo,,,,,,,,,,,,,,,,,,
HS,perek doyan di gagahin :*,,,,,,,,,,,,,,,,,,
HS,Bangsat banci manatuh,,,,,,,,,,,,,,,,,,
HS,Ah. Kaga weekend ini? Tai emang,,,,,,,,,,,,,,,,,,
HS,Totol ketemu tolol !,,,,,,,,,,,,,,,,,,
HS,Tebal banget bentuk memek ya tante,,,,,,,,,,,,,,,,,,
HS,Makanya kalo laper mending jual diri aja jangan jual otak. Goblog kan jadinya.,,,,,,,,,,,,,,,,,,
HS,Anjir serem maennya begituan ,,,,,,,,,,,,,,,,,,
HS,Y JGN MAU DOI CUMAN PENCITRAAN AJA APLOT APLOT GITU DIHHH DI PERSONAL NYA SALTY IN JIUN MULU SOMPRET,,,,,,,,,,,,,,,,,,
HS,"aku brengsek, masa adik ku kecebur aku ketawain?",,,,,,,,,,,,,,,,,,
HS,ngakak anjir,,,,,,,,,,,,,,,,,,
HS,kaya monyet?,,,,,,,,,,,,,,,,,,
HS,biar makin panas alias babi kaaaaau wwkwkwkwjangan becandain mamah gw,,,,,,,,,,,,,,,,,,
HS,bawa1 gugel ah tai del,,,,,,,,,,,,,,,,,,
HS,#Jawabannya adlh,,,,,,,,,,,,,,,,,,
HS,Hahahahaha... ga ada orderan demo.. ga ada nasi bungkus.. ga ada perbaikan gizi.. TETAP IDIOT..!,,,,,,,,,,,,,,,,,,
HS,Kunyuk nih orang ...jng kasih kendor nih segera cyduk.,,,,,,,,,,,,,,,,,,
HS,"tengok cara balas, Ni ke cara #KitaOK pertahankan #ASSTAG diorangcomeonlaMaki hamun bukan MATLAMAT KEMPEN #KitaOKSebab tu PAKCIK nak HAPUSKAN #BANGSAANJING Ni!!!Ini adalah ANJING &gt",,,,,,,,,,,,,,,,,,
HS,Wkwkwk bangke. Sambil ada yg ngetok1 di jendela,,,,,,,,,,,,,,,,,,
HS,"Medokan ndi? Ga ngerti aku yoan.MAKANE, mama ku macak budek nek aku jalok sangu",,,,,,,,,,,,,,,,,,
HS,"Dia budek, buta, dan otak mati jd mungkin sulit. Jangan berharap banyak.",,,,,,,,,,,,,,,,,,
HS,Kok bs gitu sih asu bgt paypal :(,,,,,,,,,,,,,,,,,,
HS,perek lu mah,,,,,,,,,,,,,,,,,,
HS,Kamu bau bangke tikus!!!,,,,,,,,,,,,,,,,,,
HS,Kamu bau monyet .g,,,,,,,,,,,,,,,,,,
HS,Jadi inget fesbuk anjir lupa aku,,,,,,,,,,,,,,,,,,
HS,Kunyuk emang die wkwk,,,,,,,,,,,,,,,,,,
HS,bodo yang penting mak bahagia,,,,,,,,,,,,,,,,,,
HS,#PECUNIO akan membawa kita lebih jauh ke arah tujuan kita untuk membentuk pasar keuangan masa depan.#Pecun_io #ICO,,,,,,,,,,,,,,,,,,
HS,anjirrrr brengsek bajingan. gila sih lu gua gangerti sih kalo jd lu ternyata ada yg lebih parah dr mantan gua anjir loludah skrng fokus exo yg jelas1 membuat kita bahagia^____~,,,,,,,,,,,,,,,,,,
HS,"Hah cuman buat orang kek lu pecun.. Dang , aduh gk bgt orang kaya lu di bacotin dikit aja udah sesek napas",,,,,,,,,,,,,,,,,,
HS,Iya peno sinting,,,,,,,,,,,,,,,,,,
HS,Ihh itu marahin cordi nunanya oppaa masa mau ambil1 guguk ku : ( kaya bencong aja dia ngambil1 punyaku-!,,,,,,,,,,,,,,,,,,
HS,"Guwe anjing penasaran iya iya lah bisa ngomong, maju lu sini garuda kuping budek",,,,,,,,,,,,,,,,,,
HS,"Yah jawabannya goblok masJaka Sembung kan bawa sepeda mau sekolah, masa bawa golok,gila nih orang tua nya",,,,,,,,,,,,,,,,,,
HS,Foto memek nya dong,,,,,,,,,,,,,,,,,,
HS,Brp sayang ngentot sma kmu,,,,,,,,,,,,,,,,,,
HS,gua stress pengen un bukannya makin alim malah makin bejad,,,,,,,,,,,,,,,,,,
HS,Ente aja ga suksreb bajingan.,,,,,,,,,,,,,,,,,,
HS,"Pimen yen gawe ning slawi perek hotel grand dian nah ana toko matrial kue gone nyong, digawe bae pimen  1x9 m temboke wkwk",,,,,,,,,,,,,,,,,,
HS,kunyuk satu nih yg gua punya wkwkwkk,,,,,,,,,,,,,,,,,,
HS,pea kesayangan kecintaan bolot sok pinter pdhl lbh lemot dr gua,,,,,,,,,,,,,,,,,,
HS,Berasa punya monyet :v .g,,,,,,,,,,,,,,,,,,
HS,Kek monyet lis :v pulang woy pulang,,,,,,,,,,,,,,,,,,
HS,Tuyul apa monyet?,,,,,,,,,,,,,,,,,,
HS,perum cikeas permai ds cikeas udik kec gn putri bogor listriknya padam pak pd banyak rumah tolong dicek. trims,,,,,,,,,,,,,,,,,,
HS,apaan si anjir receh bgt gua,,,,,,,,,,,,,,,,,,
HS,"ngapain di ingatkan orang tersebut.. wong yg di ingatkan budek, tuli, pekak dan tolol",,,,,,,,,,,,,,,,,,
HS,ya anjir salah tag wkwkwk apaan lu gue jennie zuyle lisa wkwkwk,,,,,,,,,,,,,,,,,,
HS,"Bingung membedakan mana yang hasil bisikan jin, iblis atau malaikat bahkan hasil pemikiran orang lain yg pernah singgah. Hanya Tuhan yang paham.",,,,,,,,,,,,,,,,,,
HS,Ava gw anjing dn gw monyet hadeh,,,,,,,,,,,,,,,,,,
HS,1 My Idiot Brother (yaolo itu tuh pak :( Ayah Mengapa Aku Berbeda (Filmnya saya lupa gmn tapi bukunya sukses bikin saya menye-menye) Surat Kecil Untuk Tuhan (ini mah paling paling sih) Habibie &amp,,,,,,,,,,,,,,,,,,
HS,eeh bang perek baru keliatan,,,,,,,,,,,,,,,,,,
HS,Dan penyakit yg blm sembuh sampai skrg oleh gerombolan kampret bongkrek adalah penyakit panik dan balas dendam akibat kekalahan pilpres 1004. ,,,,,,,,,,,,,,,,,,
HS,Penyakit panik yg di alami kaum begundal kampret bongkrek adalah selama pak prabowo blm jadi presiden. Dan kepanikan itu akan trs berlanjut karna sprtinya pak jokowi akan dua periode.,,,,,,,,,,,,,,,,,,
HS,Emang dasar kecoa goblog! Ngambil uang simpanan dibank dan dikelola bank tanpa seizin yg nabung koq dibilang maling,,,,,,,,,,,,,,,,,,
HS,Elo yg goblog.. jdi twet si zonk m omongan si wowo g mengarah kesitu??,,,,,,,,,,,,,,,,,,
HS,Udah anjir :( udah kerja :( sedih karna inget masa kuliah(?),,,,,,,,,,,,,,,,,,
HS,Ga rela kunyuk bahagia pagi ini,,,,,,,,,,,,,,,,,,
HS,Tiada hari tanpa ngomongin kunyuk Udah punya kuota kan? Iya pasti udah punya,,,,,,,,,,,,,,,,,,
HS,"kamu ga budek ko, cuma tulinga",,,,,,,,,,,,,,,,,,
HS,Kakak kampungan cuyih,,,,,,,,,,,,,,,,,,
HS,"itulah yang dimanfaatkan sama akun1 anonim geje kaya Conan, Sinting, dll... bahkan pendukung DPP sampe ga bisa membedakan mana loyalis FH dan AM pada waktu yang berbeda... semakin lama akan semakin rumit kalo ga mencoba memetakan konflik dengan baik",,,,,,,,,,,,,,,,,,
HS,Sini queen ak coba memek kamu,,,,,,,,,,,,,,,,,,
HS,"eh? haha iya dp kamu hyunjin, anjir. gini nih kao males nge zoom. haha",,,,,,,,,,,,,,,,,,
HS,kaget anjir mentab penuh kirain apa,,,,,,,,,,,,,,,,,,
HS,GUE HARUS BILANG APA ANJIR. Bagus kok.,,,,,,,,,,,,,,,,,,
HS,"Jele lo, udik.",,,,,,,,,,,,,,,,,,
HS,"Kan alamat kerjaku udah kukasih tadi.. datang ajah, biar kubuktikan kau itu juga LGBT aka BANCI KALENG....",,,,,,,,,,,,,,,,,,
HS,"Hahaha.... banci kaleng langsung NYUNGSEP kalau ditanya... pakai akun palsu... kalau ga banci, ya Saracen.. waspadalah.. waspadalah...",,,,,,,,,,,,,,,,,,
HS,Gue semua cerita angst suka sekalipun yg sad ending ampe mewek beneran gue bacanya gembel banget gasih wkwk,,,,,,,,,,,,,,,,,,
HS,Tai kaga ngajak,,,,,,,,,,,,,,,,,,
HS,monyet yang di sumber juga masih pada idup tuh,,,,,,,,,,,,,,,,,,
HS,ini si nenek nenek bermulut jembut ngoceh melulu keselek bulu jembut mati loe nek USER,,,,,,,,,,,,,,,,,,
HS,Lebih TOLOL lg yg nulis kek gini... ,,,,,,,,,,,,,,,,,,
HS,Lebuk can bai mai taau.hishh maka can sejak zaman sekolah . Dating butah beraan gk udik,,,,,,,,,,,,,,,,,,
HS,#DBDSHOW kalo menurut saya film yg berkesan yaitu film si buta dari goa hantu..karena film itu mengindikasikan antara si buta dan si monyet yg begitu setia kawan..betul tidak? Colek tuk dan USER,,,,,,,,,,,,,,,,,,
HS,"Gini nih klw orang keluar dari memek perek ,,ngapa luh gak seneng gw bilang bgtu emak lu perek,,ketemuan yuks",,,,,,,,,,,,,,,,,,
HS,Celakalah SukmakuMati tiada aku mengerti Syariah hdpku ssatCelakalah SukmakuMati auratku yg terurai mnampakkan buruknya wajahkuCelakalah SukmakuMati nyanyian genjer1 yg aku suka mdatangkan Iblis disukmakuCelakalah SukmakuMati adzan tdk bs mngusir Iblis disukmaku.SukmakuMati,,,,,,,,,,,,,,,,,,
HS,ih pinter gembel nih anak satu ^_^,,,,,,,,,,,,,,,,,,
HS,Wkwk bodo anjer,,,,,,,,,,,,,,,,,,
HS,"Itu cuma bacot doang,gue yakin tdk akan berani melakukan.",,,,,,,,,,,,,,,,,,
HS,"Gw merasa bego lu jwb begitu mulu --""",,,,,,,,,,,,,,,,,,
HS,kepala apaan anjir,,,,,,,,,,,,,,,,,,
HS,Wkwk gaboleh dra bos bosan tai,,,,,,,,,,,,,,,,,,
HS,Gue cuma makan snack doang anjir belom makan nasi wkwkwk,,,,,,,,,,,,,,,,,,
HS,Dasar gila.,,,,,,,,,,,,,,,,,,
HS,Kalau banci thailand mah cegan dong oppa,,,,,,,,,,,,,,,,,,
HS,"""cowok di dunia ini itu cuma ada 1 macem kalo bukan bajingan ya maho""",,,,,,,,,,,,,,,,,,
HS,"Aku malah kebalikannya hm, tapi kalau udah akrab sama temen rl selalu dibilang yang paling banyak bacot akunya",,,,,,,,,,,,,,,,,,
HS,"Aku sih kata temen waktu awal liat "" jutek, sinis, judes, dingin "" pas awal doang pas udh deket bgt dia malah bilangin w gila, stres, sarap, ya emang sih kadang wkwkwkw. :v jujur bgt w eastaga. tpi ada kok yg deketin haha//",,,,,,,,,,,,,,,,,,
HS,Alah bullshit tai kotok,,,,,,,,,,,,,,,,,,
HS,Alhamdulillah gua tinggal di komplek yang warganya bodo amatan dan ga ada ibu ibu yang kumpul buat nge gosip . Komplek rumah gua sepi banget pliss,,,,,,,,,,,,,,,,,,
HS,biarin aja ngapain ngeladenin banci,,,,,,,,,,,,,,,,,,
HS,"bolot, idiot, berisik, lawak, kocak, moodbooster tp wkwk",,,,,,,,,,,,,,,,,,
HS,Cinta monyet?,,,,,,,,,,,,,,,,,,
HS,Cowonya ga gentle banget banci gitu ngomongin dibelakang kalau emang bener yg dikatain temen1 :),,,,,,,,,,,,,,,,,,
HS,iya udah liat. gedek banget anjir sama bapanya,,,,,,,,,,,,,,,,,,
HS,Jempolnya kelebihan bacot,,,,,,,,,,,,,,,,,,
HS,KOK GUE LIAT INI SIH KAMPRET WKWK,,,,,,,,,,,,,,,,,,
HS,"pernah berdiri diujung kolam, terus suruh sodara q ngedorong eh didorong beneran trs q nangis like gembel basah1 an. yg bego tuh syp :(",,,,,,,,,,,,,,,,,,
HS,Ngentot yuk,,,,,,,,,,,,,,,,,,
HS,"Wakakakakakak di tag ke polri gak tuh anjing, tolol banget sumpah",,,,,,,,,,,,,,,,,,
HS,terus bisa apa kalo iya....rejim kunyuk ini siapa yg berani lawan...??,,,,,,,,,,,,,,,,,,
