Label,Tweet,,,,,,,,,,,,,,,,,,
Non_HS,"#badja Jakarta tidak butuh kalian lagi, tapi Indonesia menunggu untuk pengabdian kalian.",,,,,,,,,,,,,,,,,,
Non_HS,"Artikel saya untuk Mas @pandji. Dari reklamasi, penggusuran, DP 0 Rupiah, OKE OCE, hingga ""figur pemersatu"".",,,,,,,,,,,,,,,,,,
Non_HS,"#BesokGueAhok Karena Terbukti Dan Teruji Dari Segi Kerjanya,Ahok Untuk DKI Jakarta Lebih Baik Kemudian #TetapAhok",,,,,,,,,,,,,,,,,,
Non_HS,"ga tinggal di Jakarta sih, tp 1 rumah ngotot banget dukung Pak @basuki_btp!",,,,,,,,,,,,,,,,,,
Non_HS,Semangat Pilkada! Untukmu pilihanmu dan untukku pilihanku #tetapahok,,,,,,,,,,,,,,,,,,
Non_HS,"Tapi perbedaan vital di reklamasi sama perumahan, justru gak bisa berkutik sama sekali.",,,,,,,,,,,,,,,,,,
Non_HS,"Sabar dulu jgn tergesa2 nagih, beliau belum dilantik baru bulan Oktober nanti.",,,,,,,,,,,,,,,,,,
Non_HS,Pak @aniesbaswedan knpa ngga mampir dulu ke tempat saya. Orangtua saya ngefans banget,,,,,,,,,,,,,,,,,,
Non_HS,Semoga @persijajkt lebih maju dengan adanya gubernur era baru.,,,,,,,,,,,,,,,,,,
Non_HS,Tetap di masyarakat jakarta dan selalu membuat jakarta lebih baik.Dan hasilnya pun sudah terbukti,,,,,,,,,,,,,,,,,,
Non_HS,saya sebagai masyarakat jakarta salut terhadap kepemimpinan pak ahok.,,,,,,,,,,,,,,,,,,
Non_HS,Semua sayang ahok. Saya berharap ahok bisa jadi presiden selanjutnya bersama pak jokowi.,,,,,,,,,,,,,,,,,,
Non_HS,Bukan lagi milik jakarta lagi ahok tapi milik kita untuk membangun jakarta lebih baik,,,,,,,,,,,,,,,,,,
Non_HS,"Pak Ahok, jadi cagub di Bekasi aja ya pak... Bekasi mau dipimpin orang seperti bapak, biar ada perubahan lebih baik @basukibtp",,,,,,,,,,,,,,,,,,
Non_HS,Kekalahan Ahok adalah kemunduran peradaban di Indonesia. Selamat datang radikalisme. Akal sehat sudah tidak ada dinegara ini.,,,,,,,,,,,,,,,,,,
Non_HS,"Semangat pak ahok , bapak sudah berjuang sekuat tenaga dan sudah berusaha melakukan yang terbaik, terima kasih pak",,,,,,,,,,,,,,,,,,
Non_HS,Terima Kasih pak sudah mengabdi dijakarta dengan segudang permintaan warga.,,,,,,,,,,,,,,,,,,
Non_HS,"Mungkin ada kata kata yang menyakitkan ya pak, tapi semoga itu menjadi semangat untuk bapak kedepannya.",,,,,,,,,,,,,,,,,,
Non_HS,Walaupun bapak tidak menang. Tapi saya menikmati kerja keras bapak selama menjabat. Terima kasih untuk bapak ahok.,,,,,,,,,,,,,,,,,,
Non_HS,miris ya pak ahok...sukses slalu buat my idola pak ahok,,,,,,,,,,,,,,,,,,
Non_HS,"Gue lebih suka Ahok bantuin Jokowi ngurusin Indonesia agar lebih cepet maju, bukan hanya Jakarta.",,,,,,,,,,,,,,,,,,
Non_HS,"Pak kok saya pngn peluk bapak sambil bilang "" pak tetap semangat ya, saya selalu mendoakan yang terbaik untuk bapak""",,,,,,,,,,,,,,,,,,
Non_HS,aya bukan warga jakarta tp saya sering ke jakarta.....saya bangga jakarta pernah di pegang bapak. Jadi rapih pak sekarang.....,,,,,,,,,,,,,,,,,,
Non_HS,Maka seyogyanya pilihanku #TetapAhok karna terlihat pencerahan pd sistem birokrasi.,,,,,,,,,,,,,,,,,,
Non_HS,Pak ahok tetap menjadi gubenur dihatiku ....,,,,,,,,,,,,,,,,,,
Non_HS,Dari lahir di Jakarta sampe detik ini baru gue liat kali & pintu air Manggarai bersih dari sampah ya pas jaman Jokowi sampe Ahok. #TetapAhok,,,,,,,,,,,,,,,,,,
Non_HS,Gpp kalah. mungkin belom rejekinya ya pak. Bagi kami bapak tetap pemimpin yang jujur. Tetap berkarya nyata,,,,,,,,,,,,,,,,,,
Non_HS,"Selama 20 tahun tinggal di Jakarta, baru 5 tahun terakhir benar-benar terasa perubahan dan sadar kalau itu akitbat gubernurnya.",,,,,,,,,,,,,,,,,,
Non_HS,Aku cinta Pak Ahok. Terimakasih ya Pak atas jasa-jasa dan kerja nyatanya selama 5 tahun terakhir.,,,,,,,,,,,,,,,,,,
Non_HS,Tetap semangat pak ahok.... terimakasih atas semua yang anda berikan untuk jakarta. sukses selalu buat pak ahok.,,,,,,,,,,,,,,,,,,
Non_HS,Pak ahok kita tetap mendukung apapun yang terjadi,,,,,,,,,,,,,,,,,,
Non_HS,Terima kasih banyak buat kinerja keras dari Pak Ahok dan team selama memimpin DKI Jakarta. Tetap semangat selalu Pak. God Bless Bapak & Family.,,,,,,,,,,,,,,,,,,
Non_HS,"Bapak ahok sosok yang saya banggakan, terimakasih pak sudah merubah jakarta.",,,,,,,,,,,,,,,,,,
Non_HS,"semoga pak ahok selalu dlm lindungan tuhan, saya sayang sama pak ahok, pak ahok orang baik.",,,,,,,,,,,,,,,,,,
Non_HS,Terima kasih pak Basuki. Sampai kapan pun sejarah akan mencatat bapak membawa perubahan bagi kami warga jakarta,,,,,,,,,,,,,,,,,,
Non_HS,"Lanjutkan perjuangan Pak, Bapak orang baik pasti ditempatkan di tempat yang lebih baik juga.",,,,,,,,,,,,,,,,,,
Non_HS,Kau lah yang terhebat.. Karna kau lah kami mendapat inspirasi dan pengalaman yang sangat berharga.,,,,,,,,,,,,,,,,,,
Non_HS,Buat Pak Ahok tetap berkarya pak. Masih ada kesempatan lebih baik di 2019,,,,,,,,,,,,,,,,,,
Non_HS,Pak saya setuju kalo pak jadi gubenur karena kerja pak sangat bagus kerena kerja pak basuki tegas keluarga kami mendukung pak basuki,,,,,,,,,,,,,,,,,,
Non_HS,Bapak tetap yang terbaik untuk jakarta..terima kasih pak untuk semua yang bapak kerjakan selama ini semoga Allah selalu meridhoi bapak dalam setiap langkah bapak..,,,,,,,,,,,,,,,,,,
Non_HS,jabatan bukan hal penting yang terpenting bapak tetap orang terhebat di jakarta tentang kerja keras Pak Ahok..sekali lagi terima kasih Pak Ahok,,,,,,,,,,,,,,,,,,
Non_HS,Pak Ahok....walau saya bukan warga DKI....saya sangat sedih bapak tidak terpilih lg jd Gubenur DKI.....,,,,,,,,,,,,,,,,,,
Non_HS,Hanya bpk lah gubernur satu satunya yang bisa membawa perubahan di Jakarta...semangat pak...,,,,,,,,,,,,,,,,,,
Non_HS,"Pak ahok, saya mempunyai ibu, ibu saya selalu mendoakan pak ahok setiap waktu dan setiap pagi jam 3 ibu saya sebenarnya kecewa dengan hasil pilkada",,,,,,,,,,,,,,,,,,
Non_HS,"tapi kalah menang itu biasa. kekuasaan ada di tangan tuhan, asal bapak ahok tidak menjual iman pak ahok dengan jabatan",,,,,,,,,,,,,,,,,,
Non_HS,Terimakasih banyak pak ahok dan djarot untuk kerja tulus dan kerasnya untuk Jakarta..,,,,,,,,,,,,,,,,,,
Non_HS,Media Asing Menyorot Hasil Pilkada Jakarta,,,,,,,,,,,,,,,,,,
Non_HS,Ahok Banyak Belajar di Pilkada DKI,,,,,,,,,,,,,,,,,,
Non_HS,Ini Pelajaran yang Dipetik Ahok dari Pilkada DKI,,,,,,,,,,,,,,,,,,
Non_HS,Ahok: Lupakan Semua Masalah Kampanye dan Pilkada,,,,,,,,,,,,,,,,,,
Non_HS,Presiden Percaya Pilkada DKI Hasilkan Pemimpin Terbaik,,,,,,,,,,,,,,,,,,
Non_HS,Kapolri Pastikan Pilkada DKI Berjalan Lancar dan Sejuk,,,,,,,,,,,,,,,,,,
Non_HS,Pengamat: Pilkada DKI Panas Karena Parpol Sulit Disiplinkan Massa,,,,,,,,,,,,,,,,,,
Non_HS,Parpol Pendukung Ahok-Djarot Komitmen Jaga Pilkada Damai,,,,,,,,,,,,,,,,,,
Non_HS,"Amankan Pilkada DKI, Polisi Terapkan Dua Sistem Pengamanan",,,,,,,,,,,,,,,,,,
Non_HS,Tiga Instansi Keluarkan Maklumat Larangan Mobilisasi Massa di Pilkada DKI,,,,,,,,,,,,,,,,,,
Non_HS,TERNYATA BAJU YANG DIPAKAI AHOK DI DEBAT PILKADA yang SAYA TONTON MELALUI METRO TV SAMA DENGAN YANG DI TV ONE. BARUSAN SAYA CEK,,,,,,,,,,,,,,,,,,
Non_HS,"Sebagai warga negara yang baik, lo wajib ikut mensukseskan Pilkada Jakarta 2017. Temukan performa berbeda Debat Pilkada pukul 7",,,,,,,,,,,,,,,,,,
Non_HS,Debat Terakhir Menentukan Elektabilitas di Pilkada DKI Putaran Kedua,,,,,,,,,,,,,,,,,,
Non_HS,Terima kasih bapak ahok dengan jasa2 bapak selalu membangun jakarta lebih baik lagi,,,,,,,,,,,,,,,,,,
Non_HS,Salut banget sm pak ahok.. benar2 berjiwa kesatria.. langsung mengucapkan selamat ke pasangan anis dan sandi..,,,,,,,,,,,,,,,,,,
Non_HS,keluarga sudah ke menggunakan hak pilihnya pagi ini. Jangan lupa bagi warga Jakarta untuk datang ke TPS sebelum jam 1 siang!,,,,,,,,,,,,,,,,,,
Non_HS,Terima kasih telah membuat Jakarta menjadi lebih baik pak... Tetap semangat!,,,,,,,,,,,,,,,,,,
Non_HS,"Pada akhirnya, orang jahat akan jatuh, dan orang baik, akan dibangkitkan!",,,,,,,,,,,,,,,,,,
Non_HS,"Meski dijatuhkan berkali2, Tuhan akan selalu mengangkat yang benar",,,,,,,,,,,,,,,,,,
Non_HS,Rencana Bapak yang di surga itu lebih indah yangg kita inginkan bapak ahok tetap semangat ya pak,,,,,,,,,,,,,,,,,,
Non_HS,Pak Basuki dan Pak Djarot tetap kuat didalam iman dan pengharapan...,,,,,,,,,,,,,,,,,,
Non_HS,Yakin bahwa ini bukan jalan yang terbaik untuk anda dari hanya sekedar Gubernur dan Wakil gubernur DKI..,,,,,,,,,,,,,,,,,,
Non_HS,Masyarakat Indonesia khusus DKI melihat pemimpin itu bukan dilihat hasil kerjanya,,,,,,,,,,,,,,,,,,
Non_HS,Kami sebagai rakyat indonesia yang bukan berasal dari DKI turut mendoakan semoga pak Basuki dan pak Djarot tidak pernah lelah melayani kami dan tetap terus semangat,,,,,,,,,,,,,,,,,,
Non_HS,"jangan padam untuk kemanusiaan ya pak, saya mengenang semua hal manis yang telah bapak perjuangkan",,,,,,,,,,,,,,,,,,
Non_HS,Saya doakan pak ahok dan tamengnya tidak kejang2,,,,,,,,,,,,,,,,,,
Non_HS,Tetap semangat pak. Ahok.. Aku selalu dukung pak ahok djarot.,,,,,,,,,,,,,,,,,,
Non_HS,Pemenang Debat Pilkada DKI malam ini adalah...... IRA KOESNO!!!,,,,,,,,,,,,,,,,,,
Non_HS,"Selamat buat pasangan no 3, Anies-Sandi pemenang versi Quick Count... Terima kasih buat Ahok-Djarot atas kerja luar biasa untuk Jakarta...",,,,,,,,,,,,,,,,,,
Non_HS,Semangat pak ahok walaupun saya warga bandung tapi saya yakin pak ahok yang jadi juara...,,,,,,,,,,,,,,,,,,
Non_HS,"yang jelas, kerja keras, pasti, dan jujur tetap pak ahok.",,,,,,,,,,,,,,,,,,
Non_HS,"Maaf pak saya tidak bisa ikutan nyoblos, KTP saya jakarta, tapi saya skrg tinggal bandung, saya hanya bisa berdoa",,,,,,,,,,,,,,,,,,
Non_HS,"semoga ahokdjarot bisa terus melanjutkan visi misi nya untuk membangun kota Jakarta, agar lebih rapih bersih dan nyaman",,,,,,,,,,,,,,,,,,
Non_HS,Dalam nama Tuhan Untuk jakarta yang lebih baik,,,,,,,,,,,,,,,,,,
Non_HS,semagat buat pak Anies semoga selalu dalam rahmat tuhan YME,,,,,,,,,,,,,,,,,,
Non_HS,semua warga DKI gunakan hak pilihmu....jangan takut kita smua warga yang punya hak dan sehat lahir batin,,,,,,,,,,,,,,,,,,
Non_HS,semoga Tuhan memberikan seluruh masyarakat DKI jakarta keadilan sesuai pemimpin yang benar2 demi rakyat Amin.,,,,,,,,,,,,,,,,,,
Non_HS,Eks Pendukung Agus-Sylvi di Jakarta Timur Deklarasikan Dukungan Untuk Ahok-Djarot,,,,,,,,,,,,,,,,,,
Non_HS,seteru 1 guru murid seteru beda ideologi soekarno nasionalisme musso komunis kakak osoewirjo islam radikal lawan soekarno mati utuh negara republik indonesia,,,,,,,,,,,,,,,,,,
Non_HS,come out indonesia orang terima lgbt pacar kayak asing negeri sabar ya,,,,,,,,,,,,,,,,,,
Non_HS,ekonomi pegang gerindra hancur negara masak saran cetak uang bayar hutang hutang utang negara bilang biaya produksi cetak uang murah ekonomi comberan kecoa,,,,,,,,,,,,,,,,,,
Non_HS,haha habis kena kidnap laptop ku kejam belanja coffee bean ku maaf hazelnut coffee whip cream nama ku salah eja mesti lanja double,,,,,,,,,,,,,,,,,,
Non_HS,deklarasi pilih kepala daerah 2018 aman anti hoaks komunitas ojek jabon,,,,,,,,,,,,,,,,,,
Non_HS,gaya hidup budaya asli hilang hilang jati,,,,,,,,,,,,,,,,,,
Non_HS,haha logika kontrak habis 2021 minat bantu bank asing akuisisi saham 51 asing masuk asing coba legowo kontrak habis 100 duit main main,,,,,,,,,,,,,,,,,,
Non_HS,anjir habis bersin bude,,,,,,,,,,,,,,,,,,
Non_HS,wkwk anjing uniform resource locator,,,,,,,,,,,,,,,,,,
Non_HS,sikap adil tulus maju sejahtera rakyat pilih gubernur,,,,,,,,,,,,,,,,,,
Non_HS,hormat herman anak sakit jantung bocor operasi jaka a biaya gubernur sekira kasihan anak tolong bantu sangkut nyawa anak,,,,,,,,,,,,,,,,,,
Non_HS,off day tidur bangun tidur sahaja haha bajing,,,,,,,,,,,,,,,,,,
Non_HS,pasu nasi bungkus,,,,,,,,,,,,,,,,,,
Non_HS,bilang nabi sunnah amal relevan relevansi sunnah mudarat neonta sesuai hasanah lokal mudarat ya amal,,,,,,,,,,,,,,,,,,
Non_HS,jabat perintah gubernur tingkat menteri dewan wakil rakyat layak potong gaji bayar pajak bayar zakat mal sisa fakir miskin tutup utang tawar,,,,,,,,,,,,,,,,,,
Non_HS,nete,,,,,,,,,,,,,,,,,,
Non_HS,kunti anak baskom,,,,,,,,,,,,,,,,,,
Non_HS,ahok sukmawati ganjar pranowo kecele nista agama untung politik ahok pilih gubernur jaka a penuh aroma racist sukmawati,,,,,,,,,,,,,,,,,,
Non_HS,hadir plt gubernur jawa doktorandes h heru sudjatmoko sih plt gubernur jawa musyawarah kerja wilayah musyawarah kerja wilayah urus wilayah nahdlatul ulama jawa 2018 nahdlatul ulama jawa musyawarah kerja wilayah nahdlatul ulama jawa 2018 musyawarah kerja wilayah urus wilayah nahdlatul ulama jawa 2019,,,,,,,,,,,,,,,,,,
Non_HS,akun isi anti asing tolak asing non pribumi keluh itu thailand negara asing bantu danau toba bantu x8,,,,,,,,,,,,,,,,,,
Non_HS,kak emak suka sipit wkwk,,,,,,,,,,,,,,,,,,
Non_HS,god khusus allah agama onta pikir keren god tuhan universal inggris google,,,,,,,,,,,,,,,,,,
Non_HS,hadeeeh sembunyi bangkai cium bau ku ah,,,,,,,,,,,,,,,,,,
Non_HS,maksud orang katolik kursus nikah tuju positif gue dukung,,,,,,,,,,,,,,,,,,
Non_HS,sinden banci kocak princess aprilia amp admin onggo inggi uniform resource locator,,,,,,,,,,,,,,,,,,
Non_HS,haha jancuk,,,,,,,,,,,,,,,,,,
Non_HS,lengket sepe i permen karet tempel pantat guru,,,,,,,,,,,,,,,,,,
Non_HS,renjun cina sih,,,,,,,,,,,,,,,,,,
Non_HS,99woojinn panggil gue bodoh nw oojinprk panggil gue bodoh nparjin panggil gue bego besok besok autis gue,,,,,,,,,,,,,,,,,,
Non_HS,simfoni nyanyi kristen joy tolong,,,,,,,,,,,,,,,,,,
Non_HS,susilo bambang yudhoyono presiden ri 6 khofifah emil masyarakat no 1 bagus,,,,,,,,,,,,,,,,,,
Non_HS,stw bal erma suka kontol uniform resource locator,,,,,,,,,,,,,,,,,,
Non_HS,dilema handphone wafat ayah dinas pulau adik kader pulang pulang rumah edan kali nuy,,,,,,,,,,,,,,,,,,
Non_HS,hem jual kaos partai adil sejahtera ai logistik pilih 2019 modal kontol doang,,,,,,,,,,,,,,,,,,
Non_HS,h imam munandar gubernur riau periode 1980 1985 1985 1990 gelar datuk sri,,,,,,,,,,,,,,,,,,
Non_HS,es degan negara duta israel jalin hubung diplomatik jokowi jalin hubung diplomat es degan antek yahudi,,,,,,,,,,,,,,,,,,
Non_HS,beliau milik kriteria pas presiden ri 2019 2024,,,,,,,,,,,,,,,,,,
Non_HS,kerja bangun negeri,,,,,,,,,,,,,,,,,,
Non_HS,bangun tol cipularang untung hasil turis kunjung bandung tingkat jarak tempuh jaka a bandung singkat cepat bangun ekonomi bandung selamat,,,,,,,,,,,,,,,,,,
Non_HS,sumpah sesal anjir kayak gue goblok banget percaya cihhh,,,,,,,,,,,,,,,,,,
Non_HS,pakai kacamata bang sipit,,,,,,,,,,,,,,,,,,
Non_HS,puluh ulama jabar nyata dukung jokowi maju pilih presiden 2019,,,,,,,,,,,,,,,,,,
Non_HS,enak ngentot straight,,,,,,,,,,,,,,,,,,
Non_HS,novri sus emil agresif puti santai,,,,,,,,,,,,,,,,,,
Non_HS,ngewe cepat desah doang ngewe knalpot kendara,,,,,,,,,,,,,,,,,,
Non_HS,karyawan depot camat bilah hilir deklarasi anti hoaks amp pilih kepala daerah 2018 damai,,,,,,,,,,,,,,,,,,
Non_HS,perempuan bangsa menang sudirman said ida fauziyah sawer dirman ida sawer jawa,,,,,,,,,,,,,,,,,,
Non_HS,doa rezeki tak putus inna haa zaa larizquna maa lahu min na fadesungguhnya ini ialah pemberian kami kepada kamu p,,,,,,,,,,,,,,,,,,
Non_HS,makasih loh ntar kita bagi hasil aku 99 9 sisanya buat kamu,,,,,,,,,,,,,,,,,,
Non_HS,ya aku akan menjadi satu satunya bukan nomor satu tetapi satu satunya,,,,,,,,,,,,,,,,,,
Non_HS,i dont know why but these zikir sangat membantu aku pon dapat hasil dari orang retweetambil usaha sambil doa insha alla,,,,,,,,,,,,,,,,,,
Non_HS,aah kamu aja mas aku lebih suka diayomi,,,,,,,,,,,,,,,,,,
Non_HS,mau bantu aku nabung,,,,,,,,,,,,,,,,,,
Non_HS,tak peduli seperti apa hidupmu kamu selalu punya pilihan untuk melihat dari sisi baiknya atau sisi buruknya,,,,,,,,,,,,,,,,,,
Non_HS,aku dah tahu macam mana nak bagi pengantin gelak natural hahahahahahahahahahaha,,,,,,,,,,,,,,,,,,
Non_HS,cara nak mintak maaf ada 3 1 aku minta maaf 2 aku mengaku salah aku 3 apa yang boleh aku buat untuk betulkan ba,,,,,,,,,,,,,,,,,,
Non_HS,yuk netweetjen dibantu,,,,,,,,,,,,,,,,,,
Non_HS,ya allah ya tuhanku kau lindungilah kedua ibu bapaku disaat aku berjauhan dengan mereka,,,,,,,,,,,,,,,,,,
Non_HS,giveaway karena hari ini umur aku bertambah jadi aku ingin berbagi rules aja dan ucapkan saya wish dan screenshoo,,,,,,,,,,,,,,,,,,
Non_HS,ya allah ya tuhanku kau lindungilah kedua ibu bapaku disaat aku berjauhan dengan mereka,,,,,,,,,,,,,,,,,,
Non_HS,selamat hari jumat buat kamu yg selalu bikin rindu ini kumat,,,,,,,,,,,,,,,,,,
Non_HS,diremes di enyot ngedusel dusel di nenen kamu wah mantap,,,,,,,,,,,,,,,,,,
Non_HS,hi rakyat2 ku karena akhirnyauga postelca aku mau give away album love yourself answerealed versionnya pilihendiri e,,,,,,,,,,,,,,,,,,
Non_HS,pilih salah satu yang paling kamu nyaman,,,,,,,,,,,,,,,,,,
Non_HS,aku sendiri jugaaa yuk barengan,,,,,,,,,,,,,,,,,,
Non_HS,mini giveaway berhubung aku ultah aku mau bagi rezeki pulsa 10k like aja mau mutualan boleh bgt doain aku yaa diundi j,,,,,,,,,,,,,,,,,,
Non_HS,mantan kamu yang brengsek itu jangan dilupain justru dijadikan pengingat bahwa kamu pernah salah pilih dan dibego bego,,,,,,,,,,,,,,,,,,
Non_HS,aryana tolong bukak mata besar besar pilihlah syafiq biarlah sofea bahagia bersama adrian pls laaaaaaaa murungnya aku kal,,,,,,,,,,,,,,,,,,
Non_HS,buatlah cita cita kamu setinggi bintang di langit tetapi jangan lupa untuk membuat anak tangga perencanaannya cendekiabijak,,,,,,,,,,,,,,,,,,
Non_HS,cantik boleh la confess kat crush peluang kena reject tu senipis sel epidermis bawang je tang aku ni kalau confess hmm,,,,,,,,,,,,,,,,,,
Non_HS,cnta kmu ke aku tuh kyk fto albm tau g dbalk2 ttp aj g brbh sma ky km yg g prnh brbh untk mnjdi yg trbaik untk aku,,,,,,,,,,,,,,,,,,
Non_HS,ini yang buat aku semakin yakin indonesia akan damai jika di pimpin beliau,,,,,,,,,,,,,,,,,,
Non_HS,aku nk walk in ajelah senang,,,,,,,,,,,,,,,,,,
Non_HS,jadilah seperti aku,,,,,,,,,,,,,,,,,,
Non_HS,sentiasa ingatkan diri jangan selalu tunjukkan kegembiraan depan orang yang sedang kecewa moga aku sentiasa ingat,,,,,,,,,,,,,,,,,,
Non_HS,temen temen yg ada di jatinangor dan sekitarnya bisa tolong dibeli ya jualan bapak ini beliau jual kain lap keset dsb,,,,,,,,,,,,,,,,,,
Non_HS,hahaa aku juga ga ngerti tadi tp asal jwb aja,,,,,,,,,,,,,,,,,,
Non_HS,kelak jika aku menjadi orangtua yang akan kulakukan adalah meyakinkan anakku nak percaya sama ayah tidur siang itu men,,,,,,,,,,,,,,,,,,
Non_HS,aku terhibur hahahahahahahahahahahaha,,,,,,,,,,,,,,,,,,
Non_HS,okay but the bahasa melayu names for our malaysian birds selalu buat aku mudah terhibur contohnya burung berek ber,,,,,,,,,,,,,,,,,,
Non_HS,iya lucu emang dia aku temenan di ig,,,,,,,,,,,,,,,,,,
Non_HS,lhaa kaann ancene aku arek e kurang pinter wayah e aku koncoan terus yaa ambk arek e sopo ngerti kecipratan rejeki,,,,,,,,,,,,,,,,,,
Non_HS,give away time untuk merayakan ulang tahun namjoon dan ulang tahun aku aku adain give away photocard dan juga album lov,,,,,,,,,,,,,,,,,,
Non_HS,kak mau jugaa,,,,,,,,,,,,,,,,,,
Non_HS,kamu adalah yang ia inginkan untuk menjadi tempat persinggahan terakhirebesar itu harapannya kepadamu jangan mengecew,,,,,,,,,,,,,,,,,,
Non_HS,aku dulu lahir di jogja jogja dijuluki kota berhati nyaman pantes aja aku langsung pake hati kalo udah nyaman dikit,,,,,,,,,,,,,,,,,,
Non_HS,guys aku jumpa ayat yang berguna untuk digunakan time korang tengah putus asa sabar terbahagi kepada dua iaitu sabar,,,,,,,,,,,,,,,,,,
Non_HS,kepada fresh grad yg tgh cari kerja boleh try amalkan zikir dan semua doa ni alhamdulillah lepas amalkan ni aku pon dpt,,,,,,,,,,,,,,,,,,
Non_HS,kalau akhlak mereka lebih baik kenapa engga kalau mereka lebih bisa menghargai melindun,,,,,,,,,,,,,,,,,,
Non_HS,buat dong aku kan juga istrinya daniel,,,,,,,,,,,,,,,,,,
Non_HS,hihihihi look at the face lepaskan aku taknak kau bau ikan bagi aku mandikan dulu namau nameow catsoftwit,,,,,,,,,,,,,,,,,,
Non_HS,guys today aku nak rekomen kat korang movie2 yg best some of you maybe blm pernah tengok movie tu lagi aku tak berapa pa,,,,,,,,,,,,,,,,,,
Non_HS,tolong la harini je dah banyak sangat ketawa krem perut aku yall,,,,,,,,,,,,,,,,,,
Non_HS,gt tuhan yesus berkata 'aku dapat menggantikan rasa frustasi di hatimu dengan damai sejahtera mbml,,,,,,,,,,,,,,,,,,
Non_HS,aku doakan lelaki yang tengah kerja cari duit untuk pasangan masing masing diberikan kesihatan dan dimurahkan rezekiemo,,,,,,,,,,,,,,,,,,
Non_HS,temen temen yg ada di jatinangor dan sekitarnya bisa tolong dibeli ya jualan bapak ini beliau jual kain lap keset dsb,,,,,,,,,,,,,,,,,,
Non_HS,bersyukah hingga kamu lupa rasanya kekurangan tulisanirin jumatberkah,,,,,,,,,,,,,,,,,,
Non_HS,segitu kangennya ya mba sama aku,,,,,,,,,,,,,,,,,,
Non_HS,hidup ini adalah pilihan yang harus kamu pilih,,,,,,,,,,,,,,,,,,
Non_HS,if si keli tu boleh jadi femes apantah lagi aku kan kahkahkah,,,,,,,,,,,,,,,,,,
Non_HS,sayang lagi sakit jadi aku harus sentiasa ada buat sayangku,,,,,,,,,,,,,,,,,,
Non_HS,i liked a video aku tanya pak jokowi pakai bahasa jawa,,,,,,,,,,,,,,,,,,
Non_HS,okaay nggapapaa aku minta doyoung ajaa makasih yaa,,,,,,,,,,,,,,,,,,
Non_HS,aku terima nikahnya dengan mas kahwin bacaanurah al fatihah dear future wife nanti kita kahwin saya sedekahkan al fat,,,,,,,,,,,,,,,,,,
Non_HS,le makan samyang yuk aku udh lama ga makan samyang udh lama juga ga disayang,,,,,,,,,,,,,,,,,,
Non_HS,pegi kedai bawak lah adik aku teman pastu uncle tu tanya ni anak you ke muka sama hahaha muka aku macam orang dah kawin ke doh,,,,,,,,,,,,,,,,,,
Non_HS,aku suka mie sedap kalau di tumis ulang pake bawang merah bawang putih telor daun bawang irisan ca,,,,,,,,,,,,,,,,,,
Non_HS,jika aku jadi ratumu maka pasti kau rajanya ya kan,,,,,,,,,,,,,,,,,,
Non_HS,aku penggemar mie burung dara enaknya nyambung terus,,,,,,,,,,,,,,,,,,
Non_HS,ni kalau suami aku panggil sayang macam ni we're gonna make babies right after,,,,,,,,,,,,,,,,,,
Non_HS,be strong bro,,,,,,,,,,,,,,,,,,
Non_HS,di antara buku buku kesukaan yang kaubaca sampai malam kian jauh dan sendiri aku ingin jadi buku yang menelungkup di d,,,,,,,,,,,,,,,,,,
Non_HS,cerita hari ini aku baru beli 2 hamster biar ngga kesepian aja sih di rumah aku pandaaaang terus mereka berdu,,,,,,,,,,,,,,,,,,
Non_HS,tak perlu takut untuk meninggalkan sesuatu yg tidak menghormatimu masih banyak kesempatan untukmu menjadi lebih terhormat jika kamu berani,,,,,,,,,,,,,,,,,,
Non_HS,let me make this clear paan dlm hidup ni kan kalau kita xrasa gagal kita xkan ada motivasi n,,,,,,,,,,,,,,,,,,
Non_HS,ya allah aku berlindung kepada mu dari siksa kubur dari siksa neraka jahannam dari fitnah hidup dan mati dan dari f,,,,,,,,,,,,,,,,,,
Non_HS,kuis lagi kuis lagi emang daihatsu baik banget yaahabat bagi bagi hadiah pulsa terus kuis kali ini kamu harus menebak,,,,,,,,,,,,,,,,,,
Non_HS,stay beside you was my job hehee sayang kamu,,,,,,,,,,,,,,,,,,
Non_HS,hahahahaha terhibur betul lah lol semua tempat dia tiful kan ingat ke aku sorang je perasan typo dekat caption tu,,,,,,,,,,,,,,,,,,
Non_HS,fams sama aku yuk,,,,,,,,,,,,,,,,,,
Non_HS,aku cuba nak amalkan sikap pergi mampus tapi sayang aku gagal sebab aku jenis mudah kesian dan mudah memaafkan,,,,,,,,,,,,,,,,,,
Non_HS,wkwkwk gt lt berdoa aja kamu lip yg banyak semoga ganteng wowognya,,,,,,,,,,,,,,,,,,
Non_HS,udah tau ikon dari jaman win yang aku suka pertama itu taehyun terus suka yunhyeong aku dukung ti,,,,,,,,,,,,,,,,,,
Non_HS,gilaaa beliin aku dong kak,,,,,,,,,,,,,,,,,,
Non_HS,kalau kamu mau dihormati harus mau menghormati,,,,,,,,,,,,,,,,,,
Non_HS,tolong lah setiap hari tu sebelum tidur tanya diri sendiri dan self reflect perangai babi sampah apa ye aku buat harini,,,,,,,,,,,,,,,,,,
Non_HS,bibi adikku si cantik suka banget liatnya kalau kamu lagi seneng enggak tau kenapa jadi ikutan seneng bi pos,,,,,,,,,,,,,,,,,,
